block,fertilizer,mowing,ditch,treatment,quad,data_type,year,Agalinus purpurea ,Aster novi-belgii,Bidens bipinnata,Chamaecrista fasciculata,Clematis dioscoreifolia,Desmodium sp.,Drosera sp.,Eupatorium capillifolium,Eupatorium pilosum ,Eupatorium recurvans ,Eupatorium rotundifolium ,Eupatorium semiserratum ,Euthamia caroliniana,Gnaphaleum purpureum,Gratiola pilosa ,Hypericum sp.,Lactuca sp,Lespedeza capitata ,Lespedeza hirta ,Lobelia nuttallii ,Ludwigia alternifolia,Ludwigia hirtella,Lycopodium,Osmunda regalis,Packera tomentosa,Polygala cruciata ,Polygala lutea ,Polygonum sp.,Pteridium aquilinum ,Pycnanthemum flexuosum ,Rhexia mariana ,Rhexia virginica ,Rhus radicans ,Rubus hispidus,Scutellaria integrifolia,Smilax glauca ,Smilax rotundifolia ,Solanum carolinense,Solidago pinetorum ,Solidago puberula ,Solidago rugosa ,Solidago stricta ,Sphagnum sp,Viola primulifolia,Acer rubrum ,Amelanchier canadensis ,Clethra alnifolia,Crataegus sp.,Cyrilla racemiflora ,Ilex glabra ,Itea virginica,Liquidambar styraciflua,Magnolia virginica,Nyssa sylvatica ,Pinus taeda,Prunus serotina ,Rhus copallinum,Rubus betulifolius,Sorbus arbutifolia ,Symplocos tinctoria ,Vaccinium sp.,Viburnum nudum ,Amphicarpum purshii,Andropogon virginicus,Aristida virgata,Arundinaria tecta,Calamagrostis coarctata,Chasmanthium laxum,Dichanthelium lucidum,Dichanthelium scabriusculum,Dichanthelium scoparium,Juncus canadensis,Juncus biflorus,Juncus dichotomous,Juncus effusus,Carex glaucescens,Rhynchospora chalarocephala,Rhynchospora inexpansa,Saccharum giganteum,Scirpus cyperinus,Scleria minor,Xyris sp
6,0,0,0,C,31,p cover,2004,0,1.25,0,0,1,0,0,0,0,0,1,0,5.5,0,0,1,0,0,0,2.75,0,0,0,0,2,1,1,0,0,0,2,0,0,3.75,0,16.25,2.5,0,0,0,0,0,0,1.5,2.75,0,3.75,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,3,1,5,0,0,30,0,0,0,0,0,0,0,20,10,0,0,1,0
6,0,0,0,C,32,p cover,2004,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,7,0,0,0,1,0,0,0,0,0,1,2.5,0,0,0,2,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1.75,0,0,0,0,4.25,5.5,2.5,0,1,20,5,0,0,0,0,0,0,8.25,14.25,0,0,0,1
6,0,0,0,C,33,p cover,2004,0,1,0,0,0,0,0,0,0,0,1,1,6.5,0,1,3.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.75,0,0,0,0,1,2,0,1,0,12.75,0,0,11.25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9.5,11,12.75,1,1,23.75,0,0,0,0,0,0,0,7.5,2.5,0,0,0,0
6,1,0,0,F,34,p cover,2004,1.5,1.5,0,0,0,0,0,0,0,0,0,0,46.25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.75,0,0,5.5,0,1,0,0,0,0,0,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,2.25,0,1,1.25,1,37.5,2.75,3.25,0,3,0,3,1,1.25,5.5,0,0,0,0
6,1,0,0,F,35,p cover,2004,1.25,0,0,0,0,0,0,0,0,2,0,0,41.25,0,1.25,1,0,0,0,1.25,0,0,0,0,0,0,0,0,0,4.25,4.5,0,0,1.75,0,5,2.5,0,0,0,0,1.75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,1.75,1,2.5,0,1,30,3.5,3,1,7.75,0,0,0,12.5,8.25,0,0,0,0
6,1,0,0,F,36,p cover,2004,0,0,0,0,0,0,0,0,0,0,0,0,26.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,22.5,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.75,0,1,0,1,1,1,53.75,0,5.75,1,1,0,0,0,1.75,0,0,0,0,0
6,0,1,0,M,79,p cover,2004,0,0,0,0,0,0,0,0,0,0,1,0,3.75,0,1.75,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.25,0,0,2.5,0,8.75,0,0,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10.5,3.5,1,0,1,27.5,1,0,0,0,0,0,0,3,0,0,0,0,0
6,0,1,0,M,80,p cover,2004,0,0,0,0,0,0,0,0,2.75,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4.25,0,2.75,0,0,0,0,0,22.5,0,1,0,0,0,0,23.25,0,0,0,0,0,0,0,0,0,1,0,0,0,3.25,6.25,4.25,4.75,1.25,1,21.25,0,1,0,0,0,0,0,2.75,5,0,0,0,0
6,0,1,0,M,81,p cover,2004,0,0,0,0,0,0,0,0,0,0,1,0,1.25,0,2.75,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.5,0,0,1.5,0,2.5,0,0,0,0,1,8.75,0,1,0,0,1.25,0,1,0,0,0,0,13.75,0,0,0,0,1,0,1,0,3.75,6.25,2,5,1,0,42.5,0,0,0,0,0,0,0,8.25,1,0,0,0,0
6,1,1,0,MF,82,p cover,2004,0,0,0,0,1.25,0,0,0,1,0,0,0,10,0,6.5,0,1.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.5,3.75,0,0,0,18.25,4.75,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,0,3,0,0,0,0,8.5,1.5,23.75,0,1,45,1,1,0,1,0,0,0,5,1.5,0,0,0,0
6,1,1,0,MF,83,p cover,2004,0,0,0,0,0,0,0,0,0,1,1.75,0,23.75,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,8,0,5,0,3.5,1,0,0,0,1,16.25,0,6.5,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0,0,0,3.25,0,0,0,3.75,1.25,1,1,1,25,0,1,3,3.5,0,2,0,4.25,2.5,0,0,0,0
6,1,1,0,MF,84,p cover,2004,0,0,0,0,0,0,0,0,0,1,1,0,11.25,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,6.25,4.75,0,0,0,6.5,5.75,0,1,7.5,0,1.25,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,6,2,11.75,1.25,4.25,33.75,0,1,0,0,0,0,0,9,2.75,0,0,0,0
7,0,0,1,C,37,p cover,2004,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18.75,0,0,0,11.25,0,0,2,0,0,3.75,0,0,0,0,0,0,0,0,0,43.75,18.75,3.75,0,0,0,0,1,0,1.25,0,11.5,21.25,0,41.25,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,C,38,p cover,2004,0,0,0,0,2.5,0,0,1,0,0,1,0,7.5,0,0,1.25,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,1.25,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,3.75,0,0,0,0,0,15,28.75,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,C,39,p cover,2004,0,0,0,0,0,0,0,0,0,0,1,0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,26.25,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.5,8.75,0,0,0,0,0,0,0,3.75,0,3.75,27.5,0,51.25,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,F,40,p cover,2004,0,0,0,0,1.25,0,0,0,1,0,1,0,20,0,0,2.75,0,0,0,0,0,0,0,0,2.5,0,1,0,0,0,3.75,0,1,0,0,12.5,18.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17.5,2.5,0,0,0,0,0,0,2.5,0,11,62.5,0,30,0,0,0,0,0,0,0,0,0,0,0
7,1,0,1,F,41,p cover,2004,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,1,0,0,5.75,0,0,0,0,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,8.25,52.5,0,12.5,0,0,0,0,0,0,1,0,0,0,0
7,1,0,1,F,42,p cover,2004,0,0,0,0,0,0,0,1,0,0,0,0,17.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,8.75,0,0,0,0,3.5,0,0,0,0,1,0,1.25,0,4.5,48.75,0,12.5,0,0,0,0,0,0,0,0,0,0,0
7,0,1,1,M,85,p cover,2004,0,0,0,0,2.5,0,0,0,0,0,1.5,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,4,0,4.5,0,0,0,0,1,0,0,3.75,0,1,1,0,0,0,0,6.25,0,0,0,0,11,10,0,0,0,0,0,1.5,0,6.25,0,5.25,27.5,0,50,0,0,0,0,0,0,1,0,0,0,0
7,0,1,1,M,86,p cover,2004,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,1,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,3.25,0,0,0,0,7,0,0,0,0,1.25,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,10,7.75,0,0,0,0,0,1,0,20,0,2.75,20,0,86.25,0,0,0,0,0,0,1,0,0,0,0
7,0,1,1,M,87,p cover,2004,0,0,0,0,0,0,0,0,0,0,0,3.75,11,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,1,1.25,0,0,58.75,0,18.75,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1.25,0,0,0,9,0,1,0,0,0,0,3.25,0,4.5,0,14.25,73.75,0,81.25,0,0,0,0,0,1,0,0,0,0,0
7,1,1,1,MF,88,p cover,2004,0,0,0,0,0,0,0,0,0,1.25,1.25,0,4.75,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,4.5,1,0,16.25,0,11.25,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,65,0,28.75,0,1,0,0,0,1.25,1,0,0,0,0
7,1,1,1,MF,89,p cover,2004,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,1,0,0,0,0,0,0,0,0,1.25,1,0,0,0,0,1,0,0,18.75,0,8.75,0,0,0,0,0,8.75,0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1.25,1,0,0,0,0,2,1,0,0,4.25,26.25,1,21.25,0,0,0,0,0,2.75,1,0,0,0,0
7,1,1,1,MF,90,p cover,2004,0,0,0,0,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,0,1.5,0,0,15.25,0,0,0,0,0,5,0,0,7.75,0,3.25,0,0,0,0,0,6.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.25,0,0,0,1.25,5,1.25,2.5,1,3,85,0,10,0,0,0,0,0,4,1.5,0,0,0,0
8,0,0,0,C,43,p cover,2004,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,11.25,0,7.5,0,0,0,0,1,5.25,0,1,0,0,17,0,0,0,0,0,0,0,0,0,3.25,3.5,0,0,0,0,0,10.75,2,1.5,0,1,27.5,0,27.5,0,0,0,0,0,1,5,0,0,0,0
8,0,0,0,C,44,p cover,2004,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,1.75,0,0,0,1,0,0,0,0,0,1,0,0,0,1.25,3.75,0,0,21.25,0,0,6.25,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2.75,0,0,4,37.5,0,11.25,0,0,0,0,0,70,92.5,0,0,0,0
8,0,0,0,C,45,p cover,2004,0,0,0,0,0,0,0,0,0,1,1.25,0,23.75,0,7.5,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,4.75,0,0,0,0,0,52.5,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1.25,0,0,0,50,1.25,6.5,0,0,0,0,0,0,25.25,0,11.25,0,0
8,1,0,0,F,46,p cover,2004,0,0,0,0,0,0,0,0,0,13.75,0,0,61.25,0,0,1.75,0,0,0,0,0,0,0,0,1.25,0,0,0,0,5.5,8.25,0,0,8.75,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,2,1,0,0,0,32.5,0,10,0,18.75,0,0,0,6.5,12,0,0,0,0
8,1,0,0,F,47,p cover,2004,0,0,0,0,1,0,0,0,0,2.5,0,0,18.75,0,0,1,0,0,0,1,0,0,0,0,7.5,0,0,0,0,1.5,1.25,0,0,0,0,1,0,0,0,0,0,12.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,3.5,26,17.5,1,6.75,0,0,0,6,7.25,0,2.5,0,0
8,1,0,0,F,48,p cover,2004,0,0,0,0,0,0,0,0,0,5.5,0,0,13.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,2.5,0,0,0,0,7.5,26.25,11.25,0,5,0,0,0,6.25,3,0,3.75,0,0
8,0,1,0,M,91,p cover,2004,0,0,0,0,0,0,0,0,0,3.75,1,0,15,0,6.25,1,0,1,0,1,0,0,0,0,8.75,2,0,0,0,1,2,0,0,7,0,3,0,0,0,0,1,11.25,0,2,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,3.75,1.75,0,0,1,21.25,0,3.5,0,0,0,0,0,15.25,11,0,0,0,0
8,0,1,0,M,92,p cover,2004,0,1,0,0,0,0,0,0,0,1,1,0,17.5,0,1.75,1,0,0,0,1,0,0,0,0,2.25,1,0,0,0,1.75,0,4,0,0,0,7,0,0,0,0,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.75,1.75,0,1.5,0,13.75,0,1,0,1,0,0,0,26.25,4,0,0,0,0
8,0,1,0,M,93,p cover,2004,0,0,0,0,0,0,0,0,0,1,1,0,2.75,0,2.5,1,0,0,0,1,0,0,0,0,1.25,3.5,0,0,0,1,1,1,0,3,0,4,0,0,0,0,0,14.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.25,2.25,0,0,0,26.25,1,3.25,0,1.5,0,0,0,13.25,17.75,0,0,0,0
8,1,1,0,MF,94,p cover,2004,0,0,0,0,0,0,0,0,0,4,0,0,25,0,0,1,0,0,0,1,0,0,0,0,3.75,2,0,0,0,0,0,4,0,3.25,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,7,1,0,7.25,0,7.5,2,1,0,4.5,0,0,0,2.75,3.75,0,0,0,0
8,1,1,0,MF,95,p cover,2004,0,0,0,0,0,0,0,0,0,5.25,0,0,16.25,0,0,2,0,0,0,0,0,3.5,0,1.25,2.5,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4.5,1.25,1,11.25,0,2.75,16.25,1,0,6.25,0,0,0,5.75,7.75,0,0,0,0
8,1,1,0,MF,96,p cover,2004,0,0,0,0,0,0,0,0,5,3.75,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.75,0,0,13,0,10,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,1,0,0,0,0,1.25,1,0,5.5,1,13,3.75,2.5,3,5,0,0,0,0,2,0,0,0,0
1,0,0,1,C,1,p cover,2005,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,4,0,0,0,1.75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,1,0,0,9,0,10,0,0,0,0,0,1,1,0,0,0,0
1,0,0,1,C,2,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,1.25,1.5,0,0,35,0,8.25,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.75,1,11,0,6,18.75,0,18.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,C,3,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.5,0,5,27.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,2.25,3,0,1.5,15,0,3,0,0,0,0,0,1.5,0,0,0,1,0
1,1,0,1,F,4,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,2.25,0,0,0,0,1.5,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,12.5,1.75,1,12.5,1.25,0,0,1,0,1.25,0,1,53.75,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,F,5,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.75,0,22.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.75,7.5,1.5,0,0,0,0,0,0,31.25,0,1.5,32.5,0,9,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,F,6,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,62.5,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.5,12.5,0,11,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,M,49,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,7.75,0,0,0,0,0,2.5,0,0,1,0,28.75,5.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.75,0,2.75,0,0,15.75,0,42.5,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,M,50,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,2.75,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,11,1,0,0,20,0,3,1,0,0,0,0,2.25,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,1.5,0,1,15,0,11.25,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,M,51,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,1,0,0,0,0,0,1.25,0,0,0,0,1,1,0,0,0,0,3.5,3.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.25,1,13.5,0,1.5,42.5,0,61.25,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,MF,52,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,21.75,0,4.25,0,0,42.5,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,MF,53,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.75,9,0,0,0,7.5,0,0,0,0,0,5.25,0,0,0,0,0,0,1,0,0,20,1,0,0,0,0,0,0,0,2.75,0,4.25,21,0,23,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,MF,54,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,35,0,0,18.75,0,0,0,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.25,0,3.25,0,0,0,0,0,0,0,0,0,31.25,0,92.25,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,C,7,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,1.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,24.25,0,1,0,0,1.5,0,2.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,3.75,0,0,0,0,66.25,1.25,1.5,0,4.25,1.25,1,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,C,8,p cover,2005,0,0,0,0,0,0,0,0,0,0,1.25,0,1.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.5,0,1,0,0,1.5,0,10,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27.75,1.5,11,0,3.25,3,2,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,C,9,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,2.25,1.25,11.5,0,0,42.5,1,1.5,0,2,5.25,0,0,0,0,0,0,0,0,0,0,0,1.75,0
2,1,0,0,F,10,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,0,5.5,0,0,5,0,14.5,0,0,0,0,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.25,7.5,0,0,0,0,0,23,0,3.25,0,0,4.75,0,6.25,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,F,11,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,93.75,0,1,5.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.5,15,0,0,0,0,22.5,1,0,0,1,20,0,7.75,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,F,12,p cover,2005,0,0,0,0,0,0,0,0,0,0,1.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,1,1,0,11,0,3,0,0,0,0,3.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0,26.25,1,5.75,0,4,23.25,1,2.25,0,0,0,0,0,0,0,0,0,0,0
2,0,1,0,M,55,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,5.75,0,1,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.5,0,1,0,0,0,0,0,0,0,5,0,0,0,0,2.75,0,6.5,0,1,0,0,40,1,7.75,0,1,12.5,0,1.75,0,0,0,0,0,1,0,0,0,0,0
2,0,1,0,M,56,p cover,2005,0,0,0,0,0,0,0,0,0,0,2.5,0,5.75,0,0,0,0,0,0,1,0,0,0,0,7.75,0,0,0,1.75,0,1,0,0,0,0,5.25,0,0,0,0,0,5.75,0,1,0,0,0,0,0,0,0,7.5,0,7.5,0,0,2,1,2.5,0,0,0,0,51.25,3.25,13,0,1.25,9.5,1,0,0,0,0,0,0,0,3.5,0,0,1,0
2,0,1,0,M,57,p cover,2005,0,1,0,0,0,0,0,0,0,1,3.5,0,22.5,0,1,0,0,0,0,1,0,0,1.25,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,0,0,0,0,55,11.25,4,0,5.75,4.25,1,0,0,0,0,0,0,1,2,0,0,0,0
2,1,1,0,MF,58,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,1,0,6.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7.5,1,25,0,37.5,96.25,0,1.5,0,1,0,0,0,0,1,0,0,0,0
2,1,1,0,MF,59,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.75,0,3.75,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,4.5,2.5,2.75,0,5.25,27.5,0,3.25,0,1,0,0,0,3,4.5,0,0,0,0
2,1,1,0,MF,60,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,8.75,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.5,0,1,0,0,26.25,1,12.5,0,11.5,33.75,0,0,1,1.25,0,0,0,0,1.5,0,0,0,0
3,0,0,1,C,13,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,17.5,3.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.75,1.25,1.5,0,0,0,0,6.75,0,0,0,2.25,15,0,28.75,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,C,14,p cover,2005,0,0,0,0,0,0,0,0,0,0,1,1.25,2.25,0,0,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,2.25,2.75,0,0,0,2.5,1,0,0,0,0,8.75,0,0,0,0,0,0,0,0,0,31.25,16.25,5.75,0,0,0,0,1,1,12.5,0,4,22.5,0,18.75,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,C,15,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.25,0,42.5,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,16.25,0,14.75,11,0,53.75,0,0,0,0,0,0,0,0,0,0,0
3,1,0,1,F,16,p cover,2005,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,24.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,53.75,11.75,0,0,0,0,11,0,1.25,0,7.25,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0
